# OurAirports public-domain runway data; simulation reference only. 2026-09-22
# Source: https://raw.githubusercontent.com/davidmegginson/ourairports-data/main/runways.csv
# Format: AIRPORT/RUNWAY latitude longitude elevation_ft true_course
92C/12 44.6421829 -88.2183839 780.98 114.000
92C/30 44.6398010 -88.2107010 774.00 294.000
92CA/14 36.1201077 -119.8924241 191.44 155.000
93AZ/08 32.2247240 -110.0123978 4500.99 90.000
93AZ/26 32.2246770 -109.9999980 4449.00 270.000
93KS/20 39.7835007 -96.0841980 1280.00 187.000
93XA/18 33.5129242 -98.1201935 1069.00 180.000
93XA/36 33.5062599 -98.1202240 1055.00 0.000
95FA/19 30.4036999 -82.9561996 81.00 185.000
98G/24 43.7312453 -83.4605185 584.00 330.000
98G/36 43.7269559 -83.4624171 584.00 326.100
98TS/20 31.5629940 -98.4203690 1672.00 206.000
99CL/04 34.6236000 -117.6050034 2858.00 60.100
99CL/22 34.6286011 -117.5950012 2846.00 197.400
99CL/07 34.6236000 -117.6050034 2858.00 90.000
99CL/25 34.6236000 -117.5950012 2853.00 226.000
99CL/16 34.6286011 -117.5950012 2846.00 178.700
99CL/34 34.6185989 -117.5940018 2865.00 271.000
9A3/27 61.5778008 -159.2059937 205.00 286.000
9FA5/18 29.1933330 -82.0326390 53.00 180.000
9FA5/36 29.1885170 -82.0326390 49.00 0.000
9G0/06 42.8595009 -78.7202988 662.00 48.000
9G0/24 42.8644981 -78.7128982 669.00 228.000
9G1/35 40.5988998 -79.8244019 1055.00 211.500
9G6/10 43.1735992 -78.2796021 653.00 91.000
9G6/28 43.1735120 -78.2706386 667.50 271.000
9I0/27 40.2220001 -90.0188980 499.00 225.900
9IS2/18 40.4860228 -88.2676010 750.27 180.000
9IS2/36 40.4777985 -88.2676010 755.00 0.000
9N3/04 41.5856018 -75.7583008 1184.00 24.000
9N3/22 41.5918999 -75.7546005 1203.00 204.000
9NC0/01 35.7927017 -78.4399033 270.00 8.000
9NC0/19 35.8008995 -78.4382019 313.00 213.000
9NR0/17 36.2200012 -79.1772003 701.00 180.000
9NR0/35 36.2160988 -79.1772003 741.00 0.000
9OA5/01 39.9584184 -82.5408658 905.62 3.000
9OA5/19 39.9650154 -82.5404308 913.42 183.000
9TX5/10 29.7457008 -98.5423966 1168.00 104.300
9TX5/28 29.7432003 -98.5314026 1144.00 316.600
AGGH/06 -9.4317398 160.0449982 28.00 68.000
AGGH/24 -9.4242601 160.0639954 14.00 248.000
AGGM/07 -8.3291798 157.2570038 7.00 78.900
AGGM/25 -8.3267603 157.2689972 9.00 258.900
AGLM/10 -10.2960166 166.3228389 37.06 100.000
AGLM/28 -10.2974834 166.3315711 38.94 280.000
AL-0013/16 41.9065018 19.5911999 19.00 153.000
AL-0013/34 41.8841019 19.6060009 23.00 333.000
ANYN/12 -0.5414140 166.9123903 21.95 121.000
ANYN/30 -0.5532025 166.9251020 20.11 301.000
AR-0513/08 -37.4641685 -58.1869392 208.00 70.000
AR-0513/26 -37.4611092 -58.1830597 204.00 250.000
AR-0736/16 -54.8153992 -68.3044968 17.00 178.900
AR-0736/34 -54.8300018 -68.3040009 20.00 358.900
AR-0744/19 -30.3360996 -66.2921982 1460.00 187.400
AT-0093/16 48.4499974 16.7400014 670.01 160.000
AT-0093/34 48.4502576 16.7398587 690.78 340.000
AU-0324/06 -41.0000000 147.4780000 50.00 151.000
AU-0324/24 -40.9960000 147.4950000 50.00 151.000
AU-0664/16 -33.9058990 150.8509979 135.00 167.000
AU-0664/34 -33.9155998 150.8529968 135.00 347.000
AU-0708/07 -32.4287492 139.9991741 1194.00 73.000
AU-0708/25 -32.4266378 140.0130439 1194.00 253.000
AXO/03 -8.2483902 124.2170029 37.00 26.000
AXO/21 -8.2411098 124.2210007 54.00 206.000
AYBK/04 -5.4270101 154.6670074 11.00 48.000
AYBK/22 -5.4175100 154.6779938 9.00 228.000
AYCH/03 -6.0275502 144.9680023 4974.00 35.600
AYCH/21 -6.0202098 144.9739990 4974.00 215.600
AYDU/14 -9.0822897 143.2030029 13.00 135.000
AYDU/32 -9.0912199 143.2120056 19.00 315.000
AYGA/17L -6.0749602 145.3919983 5199.00 176.000
AYGA/35R -6.0862498 145.3930054 5199.00 356.000
AYGA/17R -6.0753198 145.3910065 5199.00 176.000
AYGA/35L -6.0902300 145.3919983 5199.00 356.000
AYGN/09 -10.3100004 150.3260040 65.00 101.300
AYGN/27 -10.3129997 150.3410034 65.00 281.300
AYGR/03 -8.8104897 148.3040009 310.00 38.100
AYGR/21 -8.7986002 148.3139954 252.00 218.100
AYHK/12 -5.4582339 150.4013378 25.20 133.000
AYHK/30 -5.4694691 150.4131472 93.80 313.000
AYKM/14 -7.9600000 145.7689972 8.00 146.000
AYKM/32 -7.9669399 145.7740021 9.00 326.000
AYKV/12 -2.5749800 150.8020020 13.00 124.900
AYKV/30 -2.5838101 150.8139954 7.00 304.900
AYLE/02 -5.2216001 151.3919983 1600.00 29.000
AYLE/20 -5.2168999 151.3950043 1450.00 209.000
AYMD/07 -5.2087846 145.7825427 19.48 75.000
AYMD/25 -5.2052398 145.7960052 7.00 255.000
AYMH/08 -5.8270327 144.2935400 5363.00 85.000
AYMH/26 -5.8261970 144.3024530 5363.00 265.000
AYMH/12 -5.8237600 144.2910004 5363.00 121.000
AYMH/30 -5.8339801 144.3079987 5363.00 301.000
